node1,node2,startLoc,endLoc
116,117,Queens,Queens
117,118,Queens,Queens
118,119,Queens,Queens
119,120,Queens,Queens
120,121,Queens,Queens
121,122,Queens,Queens
122,106,Queens,Queens
122,123,Queens,Queens
123,95,Queens,Bronx
123,124,Queens,Queens
124,125,Queens,Queens
125,96,Queens,Queens
125,97,Queens,Brooklyn
124,98,Queens,Brooklyn
121,126,Queens,Queens
126,105,Queens,Brooklyn
126,127,Queens,Queens
127,128,Queens,Queens
128,129,Queens,Queens
129,101,Queens,Bronx
129,130,Queens,Queens
130,104,Queens,Queens
130,103,Queens,Queens
128,131,Queens,Queens
131,102,Queens,Queens
131,100,Queens,Bronx
127,99,Queens,Brooklyn
120,132,Queens,Queens
132,133,Queens,Queens
133,134,Queens,Queens
134,110,Queens,Bronx
134,115,Queens,Manhattan
133,107,Queens,Queens
132,135,Queens,Manhattan
135,136,Manhattan,Manhattan
136,137,Manhattan,Manhattan
137,138,Manhattan,Manhattan
138,109,Manhattan,Brooklyn
138,139,Manhattan,Manhattan
139,114,Manhattan,Manhattan
139,112,Manhattan,Manhattan
137,111,Manhattan,Manhattan
136,113,Manhattan,Manhattan
135,108,Manhattan,Brooklyn
119,61,Queens,Brooklyn
118,140,Queens,Queens
140,141,Queens,Queens
141,142,Queens,Queens
142,6,Queens,StatenIsland
142,3,Queens,StatenIsland
141,143,Queens,Queens
143,44,Queens,Queens
143,144,Queens,Queens
144,45,Queens,Manhattan
144,46,Queens,Bronx
140,145,Queens,Queens
145,146,Queens,Queens
146,147,Queens,Queens
147,148,Queens,Queens
148,32,Queens,Bronx
148,149,Queens,Queens
149,41,Queens,Bronx
149,150,Queens,Queens
150,40,Queens,Bronx
150,151,Queens,Queens
151,152,Queens,Queens
152,43,Queens,Queens
152,42,Queens,Bronx
151,39,Queens,Brooklyn
147,153,Queens,Queens
153,154,Queens,Queens
154,4,Queens,StatenIsland
154,19,Queens,Queens
153,155,Queens,Queens
155,156,Queens,Queens
156,56,Queens,Brooklyn
156,30,Queens,Queens
155,54,Queens,Manhattan
146,157,Queens,Brooklyn
157,158,Brooklyn,Brooklyn
158,12,Brooklyn,Brooklyn
158,5,Brooklyn,StatenIsland
157,13,Brooklyn,Brooklyn
145,159,Queens,Queens
159,160,Queens,Manhattan
160,161,Manhattan,Manhattan
161,7,Manhattan,Manhattan
161,23,Manhattan,Manhattan
160,162,Manhattan,Manhattan
162,50,Manhattan,Manhattan
162,51,Manhattan,Brooklyn
159,163,Queens,Queens
163,164,Queens,Queens
164,165,Queens,Queens
165,166,Queens,Brooklyn
166,9,Brooklyn,Brooklyn
166,60,Brooklyn,Brooklyn
165,167,Queens,Queens
167,16,Queens,Bronx
167,17,Queens,Brooklyn
164,168,Queens,Queens
168,37,Queens,Queens
168,36,Queens,Brooklyn
163,169,Queens,Queens
169,34,Queens,Brooklyn
169,170,Queens,Queens
170,171,Queens,Queens
171,2,Queens,Bronx
171,172,Queens,Brooklyn
172,58,Brooklyn,Brooklyn
172,57,Brooklyn,Brooklyn
170,173,Queens,Queens
173,33,Queens,Queens
173,59,Queens,Queens
117,26,Queens,Brooklyn
116,174,Queens,Queens
174,175,Queens,Queens
175,176,Queens,Queens
176,177,Queens,Queens
177,64,Queens,Bronx
177,65,Queens,Queens
176,178,Queens,Queens
178,179,Queens,Queens
179,8,Queens,Queens
179,47,Queens,Queens
178,66,Queens,Bronx
175,180,Queens,Manhattan
180,181,Manhattan,Manhattan
181,27,Manhattan,Manhattan
181,55,Manhattan,Manhattan
180,182,Manhattan,Manhattan
182,53,Manhattan,Manhattan
182,22,Manhattan,Manhattan
174,183,Queens,Queens
183,184,Queens,Queens
184,185,Queens,Queens
185,186,Queens,Queens
186,187,Queens,Queens
187,90,Queens,Queens
187,91,Queens,Queens
186,188,Queens,Queens
188,92,Queens,Brooklyn
188,189,Queens,Bronx
189,93,Bronx,Bronx
189,94,Bronx,Bronx
185,190,Queens,Queens
190,191,Queens,Queens
191,192,Queens,Queens
192,193,Queens,Queens
193,194,Queens,Queens
194,84,Queens,Bronx
194,89,Queens,Bronx
193,77,Queens,Queens
192,195,Queens,Queens
195,196,Queens,Queens
196,197,Queens,Queens
197,83,Queens,Bronx
197,74,Queens,Queens
196,198,Queens,Queens
198,199,Queens,Queens
199,68,Queens,Queens
199,69,Queens,Bronx
198,70,Queens,Manhattan
195,88,Queens,Brooklyn
191,81,Queens,Brooklyn
190,200,Queens,Queens
200,201,Queens,Queens
201,202,Queens,Queens
202,73,Queens,Brooklyn
202,203,Queens,Queens
203,85,Queens,StatenIsland
203,204,Queens,Queens
204,76,Queens,Queens
204,86,Queens,Queens
201,205,Queens,Queens
205,206,Queens,Queens
206,207,Queens,Brooklyn
207,82,Brooklyn,Brooklyn
207,80,Brooklyn,Brooklyn
206,208,Queens,Queens
208,209,Queens,Queens
209,79,Queens,Queens
209,210,Queens,Queens
210,87,Queens,Queens
210,75,Queens,Bronx
208,67,Queens,Bronx
205,78,Queens,Queens
200,211,Queens,Manhattan
211,72,Manhattan,Brooklyn
211,71,Manhattan,Manhattan
184,212,Queens,Queens
212,213,Queens,Queens
213,214,Queens,Queens
214,215,Queens,Queens
215,216,Queens,Queens
216,15,Queens,Brooklyn
216,52,Queens,Brooklyn
215,217,Queens,Queens
217,218,Queens,Queens
218,219,Queens,Queens
219,220,Queens,Queens
220,25,Queens,Queens
220,14,Queens,Brooklyn
219,20,Queens,Queens
218,221,Queens,Queens
221,11,Queens,Queens
221,222,Queens,Queens
222,223,Queens,Queens
223,49,Queens,Bronx
223,1,Queens,Bronx
222,31,Queens,Queens
217,224,Queens,Queens
224,21,Queens,Manhattan
224,24,Queens,Queens
214,225,Queens,Queens
225,38,Queens,Queens
225,226,Queens,Queens
226,28,Queens,Queens
226,29,Queens,Queens
213,227,Queens,Queens
227,35,Queens,Queens
227,18,Queens,Bronx
212,228,Queens,Queens
228,48,Queens,Bronx
228,10,Queens,Brooklyn
183,229,Queens,Queens
229,62,Queens,Queens
229,63,Queens,Bronx
