node1,node2,startLoc,endLoc
116,117,Queens,Queens
117,118,Queens,Queens
118,119,Queens,Queens
119,120,Queens,Queens
120,121,Queens,Queens
121,122,Queens,Queens
122,96,Queens,Brooklyn
122,94,Queens,Bronx
121,123,Queens,Queens
123,95,Queens,Queens
123,97,Queens,Brooklyn
120,124,Queens,Queens
124,125,Queens,Brooklyn
125,126,Brooklyn,Brooklyn
126,51,Brooklyn,Brooklyn
126,2,Brooklyn,Brooklyn
125,14,Brooklyn,Brooklyn
124,127,Queens,Queens
127,128,Queens,Queens
128,49,Queens,Manhattan
128,5,Queens,Queens
127,3,Queens,Queens
119,29,Queens,Manhattan
118,129,Queens,Queens
129,130,Queens,Queens
130,131,Queens,Queens
131,132,Queens,Queens
132,133,Queens,Queens
133,57,Queens,Queens
133,34,Queens,Brooklyn
132,35,Queens,Queens
131,134,Queens,Queens
134,135,Queens,Queens
135,136,Queens,Bronx
136,137,Bronx,Bronx
137,9,Bronx,Bronx
137,12,Bronx,Bronx
136,138,Bronx,Bronx
138,10,Bronx,Bronx
138,11,Bronx,Brooklyn
135,139,Queens,Queens
139,140,Queens,Brooklyn
140,141,Brooklyn,Brooklyn
141,142,Brooklyn,Brooklyn
142,143,Brooklyn,Brooklyn
143,36,Brooklyn,Brooklyn
143,19,Brooklyn,Brooklyn
142,22,Brooklyn,Brooklyn
141,40,Brooklyn,Brooklyn
140,26,Brooklyn,Brooklyn
139,144,Queens,Queens
144,53,Queens,Queens
144,54,Queens,Queens
134,145,Queens,Queens
145,146,Queens,Queens
146,42,Queens,Queens
146,37,Queens,Queens
145,147,Queens,Queens
147,148,Queens,Bronx
148,149,Bronx,Bronx
149,32,Bronx,Bronx
149,33,Bronx,StatenIsland
148,27,Bronx,StatenIsland
147,18,Queens,Brooklyn
130,150,Queens,Queens
150,151,Queens,Queens
151,152,Queens,Queens
152,101,Queens,Queens
152,25,Queens,Brooklyn
151,153,Queens,Queens
153,48,Queens,Queens
153,13,Queens,Bronx
150,100,Queens,Queens
129,154,Queens,Queens
154,155,Queens,Manhattan
155,156,Manhattan,Manhattan
156,98,Manhattan,Manhattan
156,157,Manhattan,Manhattan
157,158,Manhattan,Manhattan
158,159,Manhattan,Manhattan
159,30,Manhattan,Manhattan
159,23,Manhattan,Manhattan
158,31,Manhattan,Manhattan
157,50,Manhattan,Manhattan
155,41,Manhattan,Manhattan
154,21,Queens,Queens
117,160,Queens,Queens
160,161,Queens,Queens
161,162,Queens,Queens
162,47,Queens,Brooklyn
162,6,Queens,Brooklyn
161,39,Queens,Bronx
160,163,Queens,Queens
163,164,Queens,Queens
164,165,Queens,Queens
165,102,Queens,Brooklyn
165,103,Queens,Bronx
164,166,Queens,Queens
166,167,Queens,Queens
167,168,Queens,Queens
168,104,Queens,Queens
168,105,Queens,Queens
167,169,Queens,Queens
169,170,Queens,Queens
170,171,Queens,Queens
171,110,Queens,Manhattan
171,106,Queens,Bronx
170,172,Queens,Queens
172,107,Queens,Queens
172,108,Queens,Bronx
169,109,Queens,Queens
166,111,Queens,Brooklyn
163,173,Queens,Queens
173,114,Queens,Manhattan
173,174,Queens,Queens
174,175,Queens,Queens
175,112,Queens,Bronx
175,113,Queens,Brooklyn
174,115,Queens,Manhattan
116,176,Queens,Queens
176,177,Queens,Queens
177,178,Queens,Queens
178,179,Queens,Queens
179,180,Queens,Queens
180,181,Queens,Queens
181,7,Queens,Brooklyn
181,58,Queens,Bronx
180,17,Queens,Queens
179,4,Queens,Brooklyn
178,182,Queens,Queens
182,183,Queens,Queens
183,184,Queens,Queens
184,185,Queens,Queens
185,52,Queens,Queens
185,24,Queens,Brooklyn
184,99,Queens,Queens
183,59,Queens,Queens
182,186,Queens,Queens
186,44,Queens,Bronx
186,187,Queens,Queens
187,38,Queens,Bronx
187,8,Queens,Queens
177,188,Queens,Queens
188,189,Queens,Queens
189,190,Queens,Queens
190,62,Queens,Brooklyn
190,63,Queens,Brooklyn
189,191,Queens,Queens
191,192,Queens,Queens
192,60,Queens,Queens
192,61,Queens,Queens
191,193,Queens,Bronx
193,93,Bronx,Bronx
193,194,Bronx,Bronx
194,91,Bronx,StatenIsland
194,92,Bronx,Bronx
188,195,Queens,Queens
195,196,Queens,Queens
196,197,Queens,Queens
197,198,Queens,Queens
198,199,Queens,Queens
199,73,Queens,StatenIsland
199,72,Queens,Manhattan
198,86,Queens,Brooklyn
197,200,Queens,Queens
200,201,Queens,Queens
201,202,Queens,Queens
202,203,Queens,Queens
203,204,Queens,Queens
204,205,Queens,Queens
205,64,Queens,Queens
205,67,Queens,Queens
204,206,Queens,Queens
206,79,Queens,Bronx
206,207,Queens,Queens
207,85,Queens,Queens
207,78,Queens,Brooklyn
203,208,Queens,Queens
208,66,Queens,Queens
208,209,Queens,Queens
209,81,Queens,Queens
209,77,Queens,Queens
202,210,Queens,Queens
210,89,Queens,Queens
210,74,Queens,Queens
201,71,Queens,Manhattan
200,211,Queens,Queens
211,83,Queens,Queens
211,212,Queens,Queens
212,82,Queens,Brooklyn
212,84,Queens,Bronx
196,90,Queens,Brooklyn
195,213,Queens,Queens
213,214,Queens,Queens
214,215,Queens,Queens
215,216,Queens,Queens
216,75,Queens,Brooklyn
216,80,Queens,Manhattan
215,88,Queens,Manhattan
214,217,Queens,Bronx
217,218,Bronx,Bronx
218,219,Bronx,Bronx
219,87,Bronx,Bronx
219,65,Bronx,StatenIsland
218,220,Bronx,Bronx
220,70,Bronx,Bronx
220,69,Bronx,Bronx
217,68,Bronx,Bronx
213,76,Queens,Brooklyn
176,221,Queens,Queens
221,222,Queens,Queens
222,223,Queens,Queens
223,224,Queens,Queens
224,16,Queens,Bronx
224,43,Queens,Queens
223,28,Queens,Manhattan
222,1,Queens,Bronx
221,225,Queens,Queens
225,226,Queens,Queens
226,227,Queens,Queens
227,46,Queens,Brooklyn
227,45,Queens,Bronx
226,228,Queens,Queens
228,20,Queens,Queens
228,15,Queens,Bronx
225,229,Queens,Queens
229,56,Queens,Queens
229,55,Queens,Manhattan
