node1,node2,startLoc,endLoc
116,117,Queens,Queens
117,118,Queens,Queens
118,119,Queens,Queens
119,74,Queens,Bronx
119,60,Queens,Queens
118,64,Queens,Brooklyn
117,120,Queens,Queens
120,121,Queens,Queens
121,122,Queens,Queens
122,61,Queens,Bronx
122,123,Queens,Queens
123,65,Queens,Brooklyn
123,72,Queens,Manhattan
121,124,Queens,Queens
124,79,Queens,Brooklyn
124,125,Queens,StatenIsland
125,77,StatenIsland,StatenIsland
125,78,StatenIsland,StatenIsland
120,126,Queens,Queens
126,127,Queens,Queens
127,128,Queens,Queens
128,129,Queens,Queens
129,67,Queens,Brooklyn
129,59,Queens,Queens
128,71,Queens,Manhattan
127,130,Queens,Queens
130,131,Queens,Queens
131,58,Queens,Bronx
131,73,Queens,Bronx
130,132,Queens,Queens
132,75,Queens,Bronx
132,133,Queens,Queens
133,62,Queens,Bronx
133,70,Queens,Manhattan
126,134,Queens,Queens
134,135,Queens,Queens
135,136,Queens,Queens
136,76,Queens,Queens
136,63,Queens,Queens
135,137,Queens,Queens
137,57,Queens,Brooklyn
137,66,Queens,Queens
134,138,Queens,Queens
138,68,Queens,Queens
138,69,Queens,Manhattan
116,139,Queens,Queens
139,140,Queens,Queens
140,141,Queens,Queens
141,142,Queens,Queens
142,81,Queens,Brooklyn
142,143,Queens,Queens
143,85,Queens,Bronx
143,144,Queens,Queens
144,82,Queens,Queens
144,83,Queens,Queens
141,80,Queens,Manhattan
140,84,Queens,Bronx
139,145,Queens,Queens
145,146,Queens,Queens
146,147,Queens,Queens
147,148,Queens,Queens
148,149,Queens,Queens
149,150,Queens,Queens
150,151,Queens,Queens
151,152,Queens,Queens
152,153,Queens,Queens
153,24,Queens,Manhattan
153,23,Queens,Bronx
152,22,Queens,Queens
151,111,Queens,Brooklyn
150,154,Queens,Queens
154,113,Queens,Brooklyn
154,102,Queens,Brooklyn
149,38,Queens,Queens
148,155,Queens,Queens
155,156,Queens,Queens
156,157,Queens,Queens
157,54,Queens,StatenIsland
157,55,Queens,Brooklyn
156,158,Queens,Bronx
158,51,Bronx,Bronx
158,159,Bronx,Bronx
159,53,Bronx,Bronx
159,52,Bronx,Bronx
155,160,Queens,Queens
160,161,Queens,Queens
161,162,Queens,Queens
162,163,Queens,Manhattan
163,16,Manhattan,Manhattan
163,90,Manhattan,Manhattan
162,164,Queens,Queens
164,48,Queens,Bronx
164,50,Queens,Queens
161,165,Queens,Queens
165,166,Queens,Queens
166,167,Queens,Queens
167,168,Queens,Queens
168,88,Queens,Brooklyn
168,21,Queens,Manhattan
167,169,Queens,Queens
169,109,Queens,Bronx
169,108,Queens,Queens
166,106,Queens,Queens
165,101,Queens,Queens
160,170,Queens,Queens
170,105,Queens,Queens
170,104,Queens,Brooklyn
147,171,Queens,Queens
171,112,Queens,Manhattan
171,172,Queens,Queens
172,173,Queens,Queens
173,174,Queens,Queens
174,175,Queens,Queens
175,97,Queens,Queens
175,176,Queens,Queens
176,39,Queens,Brooklyn
176,27,Queens,Queens
174,177,Queens,Queens
177,178,Queens,Queens
178,98,Queens,Bronx
178,179,Queens,Queens
179,180,Queens,Queens
180,40,Queens,Brooklyn
180,31,Queens,Brooklyn
179,28,Queens,Queens
177,41,Queens,Brooklyn
173,103,Queens,Queens
172,181,Queens,Queens
181,182,Queens,Queens
182,19,Queens,Manhattan
182,183,Queens,Queens
183,184,Queens,Queens
184,185,Queens,Queens
185,43,Queens,Brooklyn
185,26,Queens,Queens
184,186,Queens,Queens
186,86,Queens,StatenIsland
186,187,Queens,Queens
187,188,Queens,Queens
188,189,Queens,Queens
189,94,Queens,Queens
189,190,Queens,Queens
190,91,Queens,Brooklyn
190,92,Queens,Bronx
188,93,Queens,StatenIsland
187,46,Queens,Brooklyn
183,35,Queens,Queens
181,37,Queens,Bronx
146,191,Queens,Queens
191,192,Queens,Queens
192,193,Queens,Queens
193,194,Queens,Queens
194,11,Queens,Bronx
194,195,Queens,Queens
195,8,Queens,Brooklyn
195,13,Queens,Brooklyn
193,196,Queens,Queens
196,9,Queens,Queens
196,10,Queens,Manhattan
192,12,Queens,Queens
191,197,Queens,Queens
197,198,Queens,Queens
198,199,Queens,Queens
199,5,Queens,Queens
199,4,Queens,Brooklyn
198,200,Queens,Bronx
200,7,Bronx,Bronx
200,6,Bronx,Bronx
197,201,Queens,Queens
201,1,Queens,Queens
201,202,Queens,Queens
202,3,Queens,Bronx
202,2,Queens,Brooklyn
145,203,Queens,Queens
203,204,Queens,Queens
204,205,Queens,Queens
205,56,Queens,Bronx
205,206,Queens,Queens
206,207,Queens,Queens
207,36,Queens,Queens
207,208,Queens,Queens
208,209,Queens,Queens
209,114,Queens,Brooklyn
209,210,Queens,Queens
210,20,Queens,Manhattan
210,29,Queens,Queens
208,95,Queens,Brooklyn
206,211,Queens,Queens
211,212,Queens,Queens
212,213,Queens,Queens
213,47,Queens,Bronx
213,30,Queens,Brooklyn
212,87,Queens,Bronx
211,214,Queens,Queens
214,49,Queens,Queens
214,215,Queens,Queens
215,216,Queens,Queens
216,33,Queens,Queens
216,89,Queens,Bronx
215,217,Queens,Manhattan
217,18,Manhattan,Manhattan
217,218,Manhattan,Manhattan
218,15,Manhattan,Manhattan
218,219,Manhattan,Manhattan
219,14,Manhattan,Manhattan
219,17,Manhattan,Manhattan
204,220,Queens,Brooklyn
220,221,Brooklyn,Brooklyn
221,110,Brooklyn,Brooklyn
221,42,Brooklyn,Brooklyn
220,44,Brooklyn,Brooklyn
203,222,Queens,Queens
222,223,Queens,Queens
223,224,Queens,Queens
224,225,Queens,Queens
225,32,Queens,Queens
225,107,Queens,Queens
224,45,Queens,Brooklyn
223,226,Queens,Queens
226,227,Queens,Queens
227,96,Queens,Brooklyn
227,115,Queens,Queens
226,99,Queens,Bronx
222,228,Queens,Queens
228,229,Queens,Queens
229,100,Queens,Queens
229,34,Queens,Queens
228,25,Queens,Queens
