node1,node2,startLoc,endLoc
116,117,Brooklyn,Queens
117,118,Queens,Queens
118,119,Queens,Queens
119,3,Queens,Brooklyn
119,120,Queens,Queens
120,2,Queens,Queens
120,1,Queens,Bronx
118,4,Queens,Brooklyn
117,121,Queens,Queens
121,122,Queens,Queens
122,123,Queens,Queens
123,124,Queens,Queens
124,125,Queens,Queens
125,126,Queens,Queens
126,127,Queens,Queens
127,128,Queens,Manhattan
128,100,Manhattan,Manhattan
128,7,Manhattan,Manhattan
127,129,Queens,Queens
129,130,Queens,Queens
130,131,Queens,Queens
131,132,Queens,Queens
132,96,Queens,Bronx
132,40,Queens,Queens
131,42,Queens,Queens
130,133,Queens,Manhattan
133,8,Manhattan,Manhattan
133,92,Manhattan,Manhattan
129,134,Queens,Queens
134,135,Queens,Queens
135,136,Queens,Queens
136,137,Queens,Queens
137,138,Queens,Queens
138,29,Queens,Queens
138,93,Queens,Queens
137,25,Queens,Queens
136,139,Queens,Queens
139,18,Queens,Bronx
139,140,Queens,Queens
140,19,Queens,Bronx
140,141,Queens,Queens
141,20,Queens,Brooklyn
141,17,Queens,Bronx
135,142,Queens,Queens
142,14,Queens,Queens
142,37,Queens,Bronx
134,143,Queens,Queens
143,144,Queens,Queens
144,145,Queens,Manhattan
145,16,Manhattan,Manhattan
145,15,Manhattan,Manhattan
144,27,Queens,Brooklyn
143,146,Queens,Queens
146,147,Queens,Queens
147,21,Queens,Queens
147,89,Queens,Queens
146,50,Queens,Brooklyn
126,148,Queens,Queens
148,149,Queens,Queens
149,150,Queens,Queens
150,151,Queens,Queens
151,152,Queens,Queens
152,46,Queens,Manhattan
152,45,Queens,Queens
151,47,Queens,Queens
150,48,Queens,StatenIsland
149,49,Queens,Bronx
148,153,Queens,Queens
153,154,Queens,Queens
154,155,Queens,Queens
155,156,Queens,Queens
156,39,Queens,Queens
156,157,Queens,Queens
157,158,Queens,Queens
158,36,Queens,Brooklyn
158,38,Queens,Bronx
157,159,Queens,Queens
159,90,Queens,Queens
159,43,Queens,Queens
155,160,Queens,Queens
160,161,Queens,Queens
161,162,Queens,Queens
162,23,Queens,Brooklyn
162,24,Queens,Bronx
161,163,Queens,Queens
163,31,Queens,Queens
163,12,Queens,Manhattan
160,164,Queens,Queens
164,165,Queens,Queens
165,86,Queens,Bronx
165,166,Queens,Queens
166,22,Queens,Queens
166,28,Queens,StatenIsland
164,10,Queens,Queens
154,167,Queens,Brooklyn
167,168,Brooklyn,Brooklyn
168,169,Brooklyn,Brooklyn
169,41,Brooklyn,Brooklyn
169,85,Brooklyn,Brooklyn
168,170,Brooklyn,Brooklyn
170,54,Brooklyn,Brooklyn
170,171,Brooklyn,Brooklyn
171,172,Brooklyn,Brooklyn
172,53,Brooklyn,Brooklyn
172,173,Brooklyn,Brooklyn
173,174,Brooklyn,Brooklyn
174,9,Brooklyn,Brooklyn
174,51,Brooklyn,Brooklyn
173,91,Brooklyn,Brooklyn
171,52,Brooklyn,Brooklyn
167,30,Brooklyn,Brooklyn
153,32,Queens,Queens
125,175,Queens,Queens
175,56,Queens,Queens
175,26,Queens,Bronx
124,176,Queens,Queens
176,98,Queens,Queens
176,99,Queens,Bronx
123,177,Queens,Queens
177,178,Queens,Queens
178,179,Queens,Queens
179,180,Queens,Queens
180,181,Queens,Queens
181,182,Queens,Queens
182,78,Queens,Bronx
182,81,Queens,Queens
181,57,Queens,Brooklyn
180,77,Queens,Bronx
179,183,Queens,Queens
183,80,Queens,Manhattan
183,184,Queens,Queens
184,82,Queens,Brooklyn
184,79,Queens,Brooklyn
178,185,Queens,Queens
185,186,Queens,Queens
186,187,Queens,Queens
187,188,Queens,Queens
188,189,Queens,Manhattan
189,190,Manhattan,Manhattan
190,65,Manhattan,Manhattan
190,191,Manhattan,StatenIsland
191,76,StatenIsland,StatenIsland
191,73,StatenIsland,StatenIsland
189,59,Manhattan,Manhattan
188,192,Queens,Bronx
