node1,node2,startLoc,endLoc
116,117,Queens,Queens
117,118,Queens,Queens
118,119,Queens,Queens
119,120,Queens,Queens
120,121,Queens,Queens
121,122,Queens,Queens
122,84,Queens,Bronx
122,82,Queens,Brooklyn
121,83,Queens,Queens
120,123,Queens,Queens
123,124,Queens,Queens
124,125,Queens,Queens
125,126,Queens,Queens
126,127,Queens,Queens
127,89,Queens,Queens
127,68,Queens,Bronx
126,128,Queens,Queens
128,64,Queens,Queens
128,86,Queens,Brooklyn
125,129,Queens,Queens
129,78,Queens,Brooklyn
129,90,Queens,Brooklyn
124,130,Queens,Queens
130,131,Queens,Queens
131,132,Queens,Queens
132,79,Queens,Bronx
132,85,Queens,Queens
131,133,Queens,Queens
133,65,Queens,StatenIsland
133,74,Queens,Queens
130,134,Queens,Brooklyn
134,75,Brooklyn,Brooklyn
134,76,Brooklyn,Brooklyn
123,71,Queens,Manhattan
119,135,Queens,Queens
135,136,Queens,Queens
136,137,Queens,Queens
137,138,Queens,Queens
138,88,Queens,Manhattan
138,69,Queens,Bronx
137,139,Queens,Queens
139,87,Queens,Bronx
139,140,Queens,Queens
140,72,Queens,Manhattan
140,73,Queens,StatenIsland
136,141,Queens,Queens
141,142,Queens,Queens
142,143,Queens,Queens
143,81,Queens,Queens
143,66,Queens,Queens
142,144,Queens,Queens
144,70,Queens,Bronx
144,77,Queens,Queens
141,67,Queens,Queens
135,80,Queens,Manhattan
118,145,Queens,Queens
145,146,Queens,Queens
146,62,Queens,Brooklyn
146,93,Queens,Bronx
145,147,Queens,Queens
147,91,Queens,StatenIsland
147,92,Queens,Bronx
117,148,Queens,Queens
148,149,Queens,Queens
149,61,Queens,Queens
149,60,Queens,Queens
148,63,Queens,Brooklyn
116,150,Queens,Queens
150,151,Queens,Queens
151,152,Queens,Queens
152,153,Queens,Queens
153,154,Queens,Queens
154,155,Queens,Queens
155,156,Queens,Queens
156,157,Queens,Queens
157,34,Queens,Brooklyn
157,158,Queens,Queens
158,28,Queens,Manhattan
158,13,Queens,Bronx
156,38,Queens,Bronx
155,159,Queens,Queens
159,160,Queens,Queens
160,42,Queens,Queens
160,161,Queens,Queens
161,55,Queens,Manhattan
161,162,Queens,Queens
162,97,Queens,Brooklyn
162,163,Queens,Queens
163,95,Queens,Queens
163,164,Queens,Queens
164,94,Queens,Bronx
164,96,Queens,Brooklyn
159,165,Queens,Queens
165,166,Queens,Queens
166,14,Queens,Brooklyn
166,167,Queens,Queens
167,59,Queens,Queens
167,48,Queens,Queens
165,168,Queens,Queens
168,19,Queens,Brooklyn
168,169,Queens,Bronx
169,1,Bronx,Bronx
169,16,Bronx,Bronx
154,170,Queens,Queens
170,171,Queens,Queens
171,33,Queens,StatenIsland
171,32,Queens,Bronx
170,172,Queens,Queens
172,173,Queens,Queens
173,99,Queens,Queens
173,20,Queens,Queens
172,174,Queens,Brooklyn
174,47,Brooklyn,Brooklyn
174,175,Brooklyn,Brooklyn
175,176,Brooklyn,Brooklyn
176,25,Brooklyn,Brooklyn
176,22,Brooklyn,Brooklyn
175,24,Brooklyn,Brooklyn
153,177,Queens,Queens
177,178,Queens,Queens
178,179,Queens,Queens
179,180,Queens,Queens
180,40,Queens,Brooklyn
180,181,Queens,Queens
181,57,Queens,Queens
181,45,Queens,Bronx
179,182,Queens,Queens
182,183,Queens,Queens
183,7,Queens,Brooklyn
183,184,Queens,Queens
184,2,Queens,Brooklyn
184,185,Queens,Queens
185,21,Queens,Queens
185,56,Queens,Queens
182,46,Queens,Brooklyn
178,186,Queens,Queens
186,54,Queens,Queens
186,53,Queens,Queens
177,187,Queens,Queens
187,188,Queens,Manhattan
188,189,Manhattan,Manhattan
189,50,Manhattan,Manhattan
189,29,Manhattan,Manhattan
188,190,Manhattan,Manhattan
190,191,Manhattan,Manhattan
191,23,Manhattan,Manhattan
191,30,Manhattan,Manhattan
190,192,Manhattan,Manhattan
192,51,Manhattan,Brooklyn
192,41,Manhattan,Manhattan
187,193,Queens,Queens
193,8,Queens,Queens
193,36,Queens,Brooklyn
152,194,Queens,Queens
194,195,Queens,Queens
195,39,Queens,Bronx
195,196,Queens,Queens
196,101,Queens,Queens
196,197,Queens,Queens
197,27,Queens,StatenIsland
197,198,Queens,Queens
198,49,Queens,Manhattan
198,3,Queens,Queens
194,199,Queens,Queens
199,100,Queens,Queens
199,52,Queens,Queens
151,200,Queens,Queens
200,201,Queens,Queens
201,202,Queens,Queens
202,203,Queens,Queens
203,204,Queens,Queens
204,18,Queens,Brooklyn
204,43,Queens,Queens
203,35,Queens,Queens
202,44,Queens,Bronx
201,205,Queens,Queens
205,206,Queens,Queens
206,4,Queens,Brooklyn
206,207,Queens,Queens
207,208,Queens,Queens
208,58,Queens,Bronx
208,37,Queens,Queens
207,209,Queens,Queens
209,17,Queens,Queens
209,6,Queens,Brooklyn
205,210,Queens,Queens
210,211,Queens,Manhattan
211,31,Manhattan,Manhattan
211,98,Manhattan,Manhattan
210,212,Queens,Queens
212,213,Queens,Queens
213,15,Queens,Bronx
213,26,Queens,Brooklyn
212,5,Queens,Queens
200,214,Queens,Queens
214,9,Queens,Bronx
214,215,Queens,Queens
215,216,Queens,Queens
216,11,Queens,Brooklyn
216,12,Queens,Bronx
215,10,Queens,Bronx
150,217,Queens,Queens
217,218,Queens,Queens
218,114,Queens,Manhattan
218,219,Queens,Queens
219,113,Queens,Brooklyn
219,220,Queens,Queens
220,115,Queens,Manhattan
220,112,Queens,Bronx
217,221,Queens,Queens
221,222,Queens,Queens
222,107,Queens,Queens
222,223,Queens,Queens
223,108,Queens,Bronx
223,224,Queens,Queens
224,106,Queens,Bronx
224,225,Queens,Queens
225,109,Queens,Queens
225,110,Queens,Manhattan
221,226,Queens,Queens
226,227,Queens,Queens
227,228,Queens,Queens
228,105,Queens,Queens
228,104,Queens,Queens
227,229,Queens,Queens
229,102,Queens,Brooklyn
229,103,Queens,Bronx
226,111,Queens,Brooklyn
